spot_id,order_id,air_date,air_time,daypart,program,length,rate,status,station
SP-118602,WO-01375,2024-11-04,16:44:00,EF,Judge Judy,30,338.48,aired,KHQ-TV
SP-118603,WO-01375,2024-11-08,23:45:00,LF,Nightline,30,144.34,aired,KHQ-TV
SP-118604,WO-01375,2024-09-18,21:19:00,PR,The Voice,15,438.17,aired,KHQ-TV
SP-118605,WO-01375,2024-10-27,22:16:00,PR,Sunday Night Football,60,1626.05,aired,KHQ-TV
SP-118606,WO-01375,2024-09-20,11:44:00,DT,The Price Is Right,30,177.7,aired,KHQ-TV
SP-118607,WO-01375,2024-09-26,16:41:00,EF,People's Court,15,186.37,aired,KHQ-TV
SP-118608,WO-01375,2024-09-25,12:19:00,DT,The Young and the Restless,15,105.44,aired,KHQ-TV
SP-118609,WO-01375,2024-09-18,19:39:00,PA,Entertainment Tonight,60,798.23,aired,KHQ-TV
SP-118610,WO-01375,2024-11-09,18:11:00,EN,Evening News at 5:30,30,600.5,aired,KHQ-TV
SP-118611,WO-01375,2024-11-05,18:49:00,PA,Access Hollywood,60,896.24,aired,KHQ-TV
SP-118612,WO-01375,2024-10-15,09:52:00,DT,The Price Is Right,30,254.14,aired,KHQ-TV
SP-118613,WO-01375,2024-10-09,17:51:00,EN,Evening News at 5,30,548.52,aired,KHQ-TV
SP-118614,WO-01375,2024-10-03,23:08:00,LN,Late News at 11,30,436.16,aired,KHQ-TV
SP-118615,WO-01375,2024-10-07,07:05:00,EM,AM Northwest,30,263.91,makegood,KHQ-TV
SP-118616,WO-01375,2024-09-25,08:49:00,EM,NW Morning News,30,240.82,aired,KHQ-TV
SP-118617,WO-01375,2024-09-29,19:17:00,PA,Jeopardy!,30,418.57,aired,KHQ-TV
SP-118618,WO-01375,2024-09-30,13:47:00,DT,The Young and the Restless,30,204.53,aired,KHQ-TV
SP-118619,WO-01375,2024-11-02,19:24:00,PA,Jeopardy!,60,849.77,aired,KHQ-TV
SP-118620,WO-01375,2024-10-12,13:13:00,DT,Let's Make a Deal,30,250.74,aired,KHQ-TV
SP-118621,WO-01375,2024-10-24,01:19:00,LF,Late Show,30,129.0,aired,KHQ-TV
SP-118622,WO-01375,2024-10-23,22:44:00,PR,NCIS,30,865.11,aired,KHQ-TV
SP-118623,WO-01375,2024-10-09,16:47:00,EF,Judge Judy,30,288.06,aired,KHQ-TV
SP-118624,WO-01375,2024-10-30,23:18:00,LN,News Tonight,30,477.45,aired,KHQ-TV
SP-118625,WO-01375,2024-10-09,22:50:00,PR,The Voice,15,554.55,aired,KHQ-TV
SP-118626,WO-01375,2024-10-18,10:37:00,DT,The Talk,30,248.79,aired,KHQ-TV
SP-118627,WO-01375,2024-09-28,01:29:00,LF,Nightline,30,118.47,aired,KHQ-TV
SP-118628,WO-01375,2024-11-08,07:58:00,EM,NW Morning News,30,248.79,aired,KHQ-TV
SP-118629,WO-01375,2024-10-17,01:40:00,LF,Jimmy Kimmel Live,30,120.18,aired,KHQ-TV
SP-118630,WO-01375,2024-10-02,10:42:00,DT,NW Living,30,226.74,aired,KHQ-TV
SP-118631,WO-01375,2024-11-03,07:42:00,EM,Sunrise Edition,30,270.34,aired,KHQ-TV
SP-118632,WO-01375,2024-10-04,19:41:00,PA,Jeopardy!,30,477.5,aired,KHQ-TV
SP-118633,WO-01375,2024-11-08,18:15:00,EN,Evening News at 5:30,60,1036.85,aired,KHQ-TV
SP-118634,WO-01375,2024-10-22,17:05:00,EN,Evening News at 5:30,60,1075.04,aired,KHQ-TV
SP-118635,WO-01375,2024-10-13,00:49:00,LF,The Tonight Show,15,78.6,aired,KHQ-TV
SP-118636,WO-01375,2024-10-12,08:17:00,EM,AM Northwest,30,272.32,aired,KHQ-TV
SP-118637,WO-01376,2025-01-25,18:45:00,PA,Wheel of Fortune,30,417.08,aired,KHQ-TV
SP-118638,WO-01376,2025-01-16,12:04:00,DT,Local Hour,30,183.9,aired,KHQ-TV
SP-118639,WO-01376,2025-01-20,23:45:00,LF,Nightline,15,73.92,aired,KHQ-TV
SP-118640,WO-01376,2025-01-20,17:04:00,EN,Evening News at 6,60,1026.89,aired,KHQ-TV
SP-118641,WO-01376,2025-01-16,01:29:00,LF,The Tonight Show,30,120.54,aired,KHQ-TV
SP-118642,WO-01376,2025-01-03,17:41:00,EN,Evening News at 5:30,60,871.88,aired,KHQ-TV
SP-118643,WO-01376,2025-01-11,19:38:00,PA,Access Hollywood,30,417.38,aired,KHQ-TV
SP-118644,WO-01376,2025-01-03,18:58:00,PA,Jeopardy!,60,715.88,aired,KHQ-TV
SP-118645,WO-01376,2025-02-04,11:36:00,DT,The Young and the Restless,30,172.35,aired,KHQ-TV
SP-118646,WO-01376,2025-01-23,00:04:00,LF,Jimmy Kimmel Live,15,56.73,preempted,KHQ-TV
SP-118647,WO-01376,2025-01-23,22:47:00,PR,Chicago Fire,30,822.88,aired,KHQ-TV
SP-118648,WO-01376,2024-12-31,23:11:00,LN,News Tonight,60,829.46,aired,KHQ-TV
SP-118649,WO-01376,2025-01-08,08:56:00,EM,NW Morning News,30,190.94,aired,KHQ-TV
SP-118650,WO-01376,2025-02-06,06:49:00,EM,AM Northwest,60,371.37,aired,KHQ-TV
SP-118651,WO-01376,2025-01-04,18:29:00,EN,Evening News at 5,30,487.34,aired,KHQ-TV
SP-118652,WO-01376,2025-02-06,01:12:00,LF,Late Show,30,107.72,preempted,KHQ-TV
SP-118653,WO-01376,2025-01-04,23:08:00,LN,News Tonight,60,771.88,aired,KHQ-TV
SP-118654,WO-01376,2024-12-29,23:33:00,LN,Late News at 11,30,430.15,aired,KHQ-TV
SP-118655,WO-01376,2025-02-11,20:49:00,PR,Chicago Fire,30,742.24,aired,KHQ-TV
SP-118656,WO-01376,2024-12-25,20:32:00,PR,FBI,60,1509.13,aired,KHQ-TV
SP-118657,WO-01376,2024-12-26,20:26:00,PR,Sunday Night Football,30,1021.32,aired,KHQ-TV
SP-118658,WO-01376,2025-02-09,17:23:00,EN,Evening News at 5:30,30,489.36,aired,KHQ-TV
SP-118659,WO-01376,2025-01-01,23:16:00,LN,Late News at 11,30,347.28,aired,KHQ-TV
SP-118660,WO-01376,2025-01-20,16:51:00,EF,Hot Bench,30,265.65,aired,KHQ-TV
SP-118661,WO-01376,2025-01-10,18:03:00,EN,Evening News at 5:30,30,518.53,aired,KHQ-TV
SP-118662,WO-01376,2025-02-13,15:53:00,DT,The Price Is Right,15,113.06,aired,KHQ-TV
SP-118663,WO-01376,2025-01-07,06:41:00,EM,AM Northwest,30,243.8,aired,KHQ-TV
SP-118664,WO-01376,2025-01-15,11:30:00,DT,The Price Is Right,30,211.21,aired,KHQ-TV
SP-118665,WO-01376,2025-01-13,06:12:00,EM,AM Northwest,15,143.69,aired,KHQ-TV
SP-118666,WO-01376,2025-01-05,19:06:00,PA,Access Hollywood,30,393.45,aired,KHQ-TV
SP-118667,WO-01376,2025-01-11,16:37:00,EF,Judge Judy,30,281.3,aired,KHQ-TV
SP-118668,WO-01376,2025-01-11,17:01:00,EN,Evening News at 5,30,497.96,aired,KHQ-TV
SP-118669,WO-01376,2025-01-10,18:17:00,EN,Evening News at 6,30,453.57,aired,KHQ-TV
SP-118670,WO-01376,2025-02-05,16:36:00,EF,People's Court,30,272.83,aired,KHQ-TV
SP-118671,WO-01377,2024-02-05,09:31:00,DT,The Young and the Restless,30,115.56,aired,KTMF-TV
SP-118672,WO-01377,2024-02-09,16:35:00,EF,Inside Edition,15,102.76,aired,KTMF-TV
SP-118673,WO-01377,2024-01-17,22:39:00,PR,Survivor,30,488.11,aired,KTMF-TV
SP-118674,WO-01377,2024-01-25,18:27:00,EN,Evening News at 5,30,279.85,aired,KTMF-TV
SP-118675,WO-01377,2024-01-10,16:36:00,EF,People's Court,30,169.96,aired,KTMF-TV
SP-118676,WO-01377,2024-02-20,18:48:00,PA,Wheel of Fortune,30,266.14,aired,KTMF-TV
SP-118677,WO-01377,2024-02-11,12:39:00,DT,The Price Is Right,30,113.76,aired,KTMF-TV
SP-118678,WO-01377,2024-01-18,01:52:00,LF,Jimmy Kimmel Live,30,78.1,aired,KTMF-TV
SP-118679,WO-01377,2024-01-23,21:50:00,PR,NCIS,30,482.17,aired,KTMF-TV
SP-118680,WO-01377,2024-02-27,09:46:00,DT,The Price Is Right,30,117.66,aired,KTMF-TV
SP-118681,WO-01377,2024-03-04,16:03:00,EF,Judge Judy,30,145.93,aired,KTMF-TV
SP-118682,WO-01377,2024-02-26,12:08:00,DT,Local Hour,30,108.51,aired,KTMF-TV
SP-118683,WO-01377,2024-01-28,14:52:00,DT,Local Hour,30,122.58,aired,KTMF-TV
SP-118684,WO-01377,2024-03-04,15:37:00,DT,Local Hour,15,66.24,aired,KTMF-TV
SP-118685,WO-01377,2024-02-17,08:52:00,EM,Morning Report,15,92.98,aired,KTMF-TV
SP-118686,WO-01377,2024-01-13,16:01:00,EF,Inside Edition,30,169.62,aired,KTMF-TV
SP-118687,WO-01377,2024-02-27,08:06:00,EM,Morning Report,15,94.42,aired,KTMF-TV
SP-118688,WO-01377,2024-01-27,21:34:00,PR,NCIS,30,543.38,aired,KTMF-TV
SP-118689,WO-01377,2024-01-10,10:15:00,DT,The Price Is Right,30,125.6,aired,KTMF-TV
SP-118690,WO-01377,2024-01-03,06:02:00,EM,NW Morning News,30,150.69,aired,KTMF-TV
SP-118691,WO-01377,2024-01-11,20:28:00,PR,Law & Order,30,448.17,aired,KTMF-TV
SP-118692,WO-01377,2024-02-16,21:41:00,PR,60 Minutes,30,470.33,aired,KTMF-TV
SP-118693,WO-01377,2024-01-19,18:01:00,EN,Evening News at 5:30,30,324.85,aired,KTMF-TV
SP-118694,WO-01377,2024-01-17,23:33:00,LN,Late News at 11,30,271.69,aired,KTMF-TV
SP-118695,WO-01377,2024-03-07,18:09:00,EN,Evening News at 6,30,287.2,aired,KTMF-TV
SP-118696,WO-01377,2024-01-03,19:08:00,PA,Wheel of Fortune,30,251.27,aired,KTMF-TV
SP-118697,WO-01377,2024-01-14,20:21:00,PR,Law & Order,30,502.13,aired,KTMF-TV
SP-118698,WO-01377,2024-01-28,10:13:00,DT,NW Living,30,105.02,aired,KTMF-TV
SP-118699,WO-01377,2024-02-26,07:19:00,EM,AM Northwest,30,129.19,aired,KTMF-TV
SP-118700,WO-01377,2024-02-28,21:36:00,PR,The Voice,30,460.61,aired,KTMF-TV
SP-118701,WO-01377,2024-01-02,17:29:00,EN,Evening News at 5,60,586.01,aired,KTMF-TV
SP-118702,WO-01377,2024-01-19,10:14:00,DT,The Talk,30,125.29,aired,KTMF-TV
SP-118703,WO-01378,2024-02-22,00:06:00,LF,Nightline,15,40.22,aired,KTMF-TV
SP-118704,WO-01378,2024-02-04,23:13:00,LN,News Tonight,30,200.81,aired,KTMF-TV
SP-118705,WO-01378,2024-02-20,06:39:00,EM,Sunrise Edition,30,143.85,aired,KTMF-TV
SP-118706,WO-01378,2024-02-11,12:48:00,DT,Local Hour,15,67.22,aired,KTMF-TV
SP-118707,WO-01378,2024-01-30,12:44:00,DT,Let's Make a Deal,30,121.37,aired,KTMF-TV
SP-118708,WO-01378,2024-01-23,16:58:00,EF,People's Court,30,159.37,aired,KTMF-TV
SP-118709,WO-01378,2024-01-26,17:36:00,EN,Evening News at 5,30,262.87,aired,KTMF-TV
SP-118710,WO-01378,2024-02-09,23:19:00,LN,News Tonight,30,250.14,aired,KTMF-TV
SP-118711,WO-01378,2024-01-03,19:07:00,PA,Entertainment Tonight,30,220.89,aired,KTMF-TV
SP-118712,WO-01378,2024-02-19,22:35:00,PR,FBI,30,469.41,aired,KTMF-TV
SP-118713,WO-01378,2024-01-04,15:17:00,DT,Let's Make a Deal,15,62.99,preempted,KTMF-TV
SP-118714,WO-01378,2024-01-11,14:28:00,DT,The Price Is Right,30,112.87,aired,KTMF-TV
SP-118715,WO-01378,2024-01-14,06:19:00,EM,Sunrise Edition,60,237.51,aired,KTMF-TV
SP-118716,WO-01378,2024-02-12,15:51:00,DT,The Talk,30,125.34,makegood,KTMF-TV
SP-118717,WO-01378,2024-01-12,10:03:00,DT,Local Hour,30,111.97,aired,KTMF-TV
SP-118718,WO-01378,2024-01-23,18:41:00,PA,Wheel of Fortune,30,253.77,aired,KTMF-TV
SP-118719,WO-01378,2024-02-24,21:10:00,PR,The Voice,15,248.73,aired,KTMF-TV
SP-118720,WO-01378,2024-01-18,22:47:00,PR,Law & Order,30,454.18,aired,KTMF-TV
SP-118721,WO-01378,2024-01-12,20:26:00,PR,Survivor,30,466.92,aired,KTMF-TV
SP-118722,WO-01378,2024-02-10,14:59:00,DT,The Talk,30,116.84,aired,KTMF-TV
SP-118723,WO-01378,2024-01-03,07:00:00,EM,Sunrise Edition,15,80.3,aired,KTMF-TV
SP-118724,WO-01378,2024-02-05,17:27:00,EN,Evening News at 5,30,328.15,aired,KTMF-TV
SP-118725,WO-01378,2024-02-07,01:35:00,LF,Nightline,30,70.46,aired,KTMF-TV
SP-118726,WO-01378,2024-01-26,19:54:00,PA,Access Hollywood,30,286.7,aired,KTMF-TV
SP-118727,WO-01378,2024-02-09,22:58:00,PR,FBI,30,401.62,aired,KTMF-TV
SP-118728,WO-01378,2024-02-11,23:32:00,LN,News Tonight,30,244.59,aired,KTMF-TV
SP-118729,WO-01378,2024-01-14,18:35:00,PA,Jeopardy!,15,153.72,aired,KTMF-TV
SP-118730,WO-01379,2024-05-08,14:45:00,DT,The Young and the Restless,30,179.18,aired,KHQ-TV
SP-118731,WO-01379,2024-05-10,01:33:00,LF,Late Show,15,79.25,aired,KHQ-TV
SP-118732,WO-01379,2024-04-18,15:15:00,DT,Let's Make a Deal,30,230.0,aired,KHQ-TV
SP-118733,WO-01379,2024-04-09,09:16:00,DT,Let's Make a Deal,30,199.46,aired,KHQ-TV
SP-118734,WO-01379,2024-04-09,12:22:00,DT,The Price Is Right,15,124.41,aired,KHQ-TV
SP-118735,WO-01379,2024-05-10,17:43:00,EN,Evening News at 5,30,490.63,aired,KHQ-TV
SP-118736,WO-01379,2024-04-04,21:02:00,PR,60 Minutes,30,836.0,aired,KHQ-TV
SP-118737,WO-01379,2024-05-11,12:01:00,DT,The Young and the Restless,15,112.99,aired,KHQ-TV
SP-118738,WO-01379,2024-04-12,17:12:00,EN,Evening News at 6,30,525.24,aired,KHQ-TV
SP-118739,WO-01379,2024-04-23,23:02:00,LN,Late News at 11,30,429.41,aired,KHQ-TV
SP-118740,WO-01379,2024-04-24,08:11:00,EM,NW Morning News,30,223.32,aired,KHQ-TV
SP-118741,WO-01379,2024-05-02,19:45:00,PA,Wheel of Fortune,15,263.94,aired,KHQ-TV
SP-118742,WO-01379,2024-04-02,18:41:00,PA,Jeopardy!,30,433.38,aired,KHQ-TV
SP-118743,WO-01379,2024-05-12,14:15:00,DT,The Talk,15,133.75,aired,KHQ-TV
SP-118744,WO-01379,2024-05-10,22:29:00,PR,Survivor,30,748.28,aired,KHQ-TV
SP-118745,WO-01379,2024-04-09,01:40:00,LF,Jimmy Kimmel Live,60,216.6,aired,KHQ-TV
SP-118746,WO-01379,2024-05-09,16:59:00,EF,People's Court,60,506.0,preempted,KHQ-TV
SP-118747,WO-01379,2024-04-07,23:14:00,LN,Late News at 11,30,399.64,aired,KHQ-TV
SP-118748,WO-01379,2024-05-08,11:25:00,DT,Let's Make a Deal,60,404.66,aired,KHQ-TV
SP-118749,WO-01379,2024-05-22,10:26:00,DT,The Talk,15,113.54,aired,KHQ-TV
SP-118750,WO-01379,2024-04-14,19:49:00,PA,Jeopardy!,15,271.75,aired,KHQ-TV
SP-118751,WO-01379,2024-04-16,19:42:00,PA,Entertainment Tonight,30,403.65,aired,KHQ-TV
SP-118752,WO-01379,2024-05-20,01:06:00,LF,Nightline,15,82.8,preempted,KHQ-TV
SP-118753,WO-01379,2024-05-04,17:55:00,EN,Evening News at 5,30,576.15,aired,KHQ-TV
SP-118754,WO-01379,2024-04-04,19:59:00,PA,Entertainment Tonight,30,429.61,aired,KHQ-TV
SP-118755,WO-01379,2024-05-20,16:38:00,EF,Hot Bench,15,161.96,aired,KHQ-TV
SP-118756,WO-01379,2024-04-18,12:12:00,DT,Let's Make a Deal,30,210.46,aired,KHQ-TV
SP-118757,WO-01379,2024-04-12,22:27:00,PR,60 Minutes,30,894.36,aired,KHQ-TV
SP-118758,WO-01379,2024-05-01,08:08:00,EM,AM Northwest,30,265.02,aired,KHQ-TV
SP-118759,WO-01379,2024-04-11,23:29:00,LN,Late News at 11,30,460.0,preempted,KHQ-TV
SP-118760,WO-01379,2024-05-18,00:31:00,LF,Jimmy Kimmel Live,30,121.9,aired,KHQ-TV
SP-118761,WO-01379,2024-05-07,19:04:00,PA,Jeopardy!,30,432.99,aired,KHQ-TV
SP-118762,WO-01379,2024-04-17,06:59:00,EM,Sunrise Edition,15,131.54,preempted,KHQ-TV
SP-118763,WO-01379,2024-04-16,16:39:00,EF,Hot Bench,15,164.01,preempted,KHQ-TV
SP-118764,WO-01379,2024-03-29,08:32:00,EM,NW Morning News,15,136.91,aired,KHQ-TV
SP-118765,WO-01379,2024-05-09,10:25:00,DT,The Price Is Right,30,182.2,aired,KHQ-TV
SP-118766,WO-01379,2024-05-09,21:53:00,PR,Law & Order,15,496.06,aired,KHQ-TV
SP-118767,WO-01379,2024-04-13,08:05:00,EM,AM Northwest,30,257.53,aired,KHQ-TV
SP-118768,WO-01379,2024-05-21,11:59:00,DT,The Price Is Right,30,194.82,aired,KHQ-TV
SP-118769,WO-01379,2024-05-22,18:56:00,PA,Access Hollywood,15,282.31,aired,KHQ-TV
SP-118770,WO-01380,2024-10-02,14:07:00,DT,The Young and the Restless,30,195.5,preempted,KHQ-TV
SP-118771,WO-01380,2024-08-30,08:19:00,EM,AM Northwest,30,215.06,aired,KHQ-TV
SP-118772,WO-01380,2024-07-09,18:59:00,PA,Access Hollywood,60,682.99,aired,KHQ-TV
SP-118773,WO-01380,2024-08-14,18:39:00,PA,Access Hollywood,30,382.63,aired,KHQ-TV
SP-118774,WO-01380,2024-08-09,21:06:00,PR,FBI,30,874.0,aired,KHQ-TV
SP-118775,WO-01380,2024-09-14,17:05:00,EN,Evening News at 5,30,551.76,aired,KHQ-TV
SP-118776,WO-01380,2024-08-03,23:27:00,LN,Late News at 11,30,425.48,preempted,KHQ-TV
SP-118777,WO-01380,2024-09-23,20:16:00,PR,Survivor,30,809.48,aired,KHQ-TV
SP-118778,WO-01380,2024-09-10,23:09:00,LN,Late News at 11,30,380.17,aired,KHQ-TV
SP-118779,WO-01380,2024-07-20,23:20:00,LN,News Tonight,30,413.81,aired,KHQ-TV
SP-118780,WO-01380,2024-09-18,23:09:00,LN,News Tonight,15,240.52,aired,KHQ-TV
SP-118781,WO-01380,2024-09-26,19:51:00,PA,Access Hollywood,15,224.4,aired,KHQ-TV
SP-118782,WO-01380,2024-09-28,08:11:00,EM,Morning Report,30,242.44,aired,KHQ-TV
SP-118783,WO-01380,2024-07-24,10:55:00,DT,Let's Make a Deal,30,180.22,aired,KHQ-TV
SP-118784,WO-01380,2024-09-15,15:10:00,DT,The Talk,30,196.42,makegood,KHQ-TV
SP-118785,WO-01380,2024-07-23,17:05:00,EN,Evening News at 5,30,466.46,aired,KHQ-TV
SP-118786,WO-01380,2024-09-08,09:50:00,DT,The Price Is Right,30,190.83,aired,KHQ-TV
SP-118787,WO-01380,2024-08-19,16:38:00,EF,Judge Judy,30,284.86,aired,KHQ-TV
SP-118788,WO-01380,2024-09-07,09:51:00,DT,The Young and the Restless,30,195.12,aired,KHQ-TV
SP-118789,WO-01380,2024-08-04,22:50:00,PR,Law & Order,30,721.14,aired,KHQ-TV
SP-118790,WO-01380,2024-07-15,20:33:00,PR,The Voice,30,745.49,aired,KHQ-TV
SP-118791,WO-01380,2024-10-03,23:13:00,LN,Late News at 11,15,264.36,aired,KHQ-TV
SP-118792,WO-01380,2024-08-29,07:51:00,EM,AM Northwest,30,254.88,aired,KHQ-TV
SP-118793,WO-01381,2024-10-11,12:51:00,DT,The Price Is Right,30,213.12,aired,KHQ-TV
SP-118794,WO-01381,2024-10-06,17:39:00,EN,Evening News at 6,30,680.33,preempted,KHQ-TV
SP-118795,WO-01381,2024-10-08,07:12:00,EM,AM Northwest,30,260.28,aired,KHQ-TV
SP-118796,WO-01381,2024-09-25,20:14:00,PR,Law & Order,30,741.42,aired,KHQ-TV
SP-118797,WO-01381,2024-09-21,07:48:00,EM,NW Morning News,30,219.42,aired,KHQ-TV
SP-118798,WO-01381,2024-10-11,18:25:00,EN,Evening News at 5:30,30,609.45,aired,KHQ-TV
SP-118799,WO-01381,2024-10-15,16:33:00,EF,Judge Judy,15,179.44,aired,KHQ-TV
SP-118800,WO-01381,2024-09-27,16:37:00,EF,Judge Judy,30,261.74,aired,KHQ-TV
SP-118801,WO-01381,2024-10-03,12:49:00,DT,Local Hour,30,215.85,aired,KHQ-TV
SP-118802,WO-01381,2024-10-08,22:42:00,PR,The Voice,30,1058.0,aired,KHQ-TV
SP-118803,WO-01381,2024-10-01,13:42:00,DT,The Price Is Right,30,264.5,aired,KHQ-TV
SP-118804,WO-01381,2024-10-05,19:42:00,PA,Wheel of Fortune,30,560.16,aired,KHQ-TV
SP-118805,WO-01381,2024-10-16,00:07:00,LF,Nightline,30,143.91,aired,KHQ-TV
SP-118806,WO-01381,2024-10-06,19:44:00,PA,Wheel of Fortune,30,526.56,aired,KHQ-TV
SP-118807,WO-01382,2025-02-01,17:45:00,EN,Evening News at 5:30,30,535.74,aired,KHQ-TV
SP-118808,WO-01382,2025-01-23,18:12:00,EN,Evening News at 6,30,475.92,aired,KHQ-TV
SP-118809,WO-01382,2025-01-14,15:20:00,DT,NW Living,30,196.84,aired,KHQ-TV
SP-118810,WO-01382,2025-01-28,23:17:00,LN,Late News at 11,60,594.74,aired,KHQ-TV
SP-118811,WO-01382,2025-01-27,20:49:00,PR,Law & Order,30,722.21,aired,KHQ-TV
SP-118812,WO-01382,2025-03-10,00:20:00,LF,The Tonight Show,15,62.13,scheduled,KHQ-TV
SP-118813,WO-01382,2025-03-09,19:59:00,PA,Access Hollywood,30,470.83,scheduled,KHQ-TV
SP-118814,WO-01382,2025-01-31,16:28:00,EF,Hot Bench,30,294.77,aired,KHQ-TV
SP-118815,WO-01382,2025-01-13,19:33:00,PA,Jeopardy!,30,453.32,aired,KHQ-TV
SP-118816,WO-01382,2025-02-13,13:38:00,DT,The Price Is Right,15,127.93,aired,KHQ-TV
SP-118817,WO-01382,2025-01-21,18:56:00,PA,Jeopardy!,30,442.91,aired,KHQ-TV
SP-118818,WO-01382,2025-01-18,01:09:00,LF,The Tonight Show,30,113.09,aired,KHQ-TV
SP-118819,WO-01382,2025-01-18,21:55:00,PR,Sunday Night Football,30,747.93,aired,KHQ-TV
SP-118820,WO-01382,2025-01-31,00:37:00,LF,The Tonight Show,30,116.9,aired,KHQ-TV
SP-118821,WO-01382,2025-03-18,12:25:00,DT,NW Living,30,189.21,scheduled,KHQ-TV
SP-118822,WO-01382,2025-02-19,07:57:00,EM,NW Morning News,60,382.84,scheduled,KHQ-TV
SP-118823,WO-01382,2025-03-02,20:51:00,PR,Law & Order,30,724.89,scheduled,KHQ-TV
SP-118824,WO-01382,2025-03-20,20:38:00,PR,The Voice,30,783.05,scheduled,KHQ-TV
SP-118825,WO-01382,2025-03-28,16:51:00,EF,Inside Edition,30,263.22,scheduled,KHQ-TV
SP-118826,WO-01382,2025-02-08,19:47:00,PA,Entertainment Tonight,30,440.72,aired,KHQ-TV
SP-118827,WO-01382,2025-03-16,17:40:00,EN,Evening News at 6,30,430.8,scheduled,KHQ-TV
SP-118828,WO-01382,2025-01-21,21:04:00,PR,Survivor,30,848.63,aired,KHQ-TV
SP-118829,WO-01382,2025-02-16,23:22:00,LN,Late News at 11,30,376.31,scheduled,KHQ-TV
SP-118830,WO-01382,2025-03-14,21:04:00,PR,Sunday Night Football,15,403.11,scheduled,KHQ-TV
SP-118831,WO-01382,2025-01-02,18:48:00,PA,Wheel of Fortune,60,767.32,aired,KHQ-TV
SP-118832,WO-01382,2025-03-23,22:07:00,PR,FBI,30,815.34,scheduled,KHQ-TV
SP-118833,WO-01382,2025-01-10,22:44:00,PR,NCIS,30,782.79,aired,KHQ-TV
SP-118834,WO-01382,2025-02-20,07:04:00,EM,NW Morning News,30,229.54,scheduled,KHQ-TV
SP-118835,WO-01382,2025-02-10,21:03:00,PR,Sunday Night Football,60,1300.88,aired,KHQ-TV
SP-118836,WO-01382,2025-03-19,23:41:00,LF,Late Show,30,110.99,scheduled,KHQ-TV
SP-118837,WO-01382,2025-03-21,08:12:00,EM,AM Northwest,30,233.3,scheduled,KHQ-TV
SP-118838,WO-01382,2025-03-15,20:54:00,PR,The Voice,15,483.61,scheduled,KHQ-TV
SP-118839,WO-01382,2025-01-11,06:53:00,EM,Sunrise Edition,30,217.83,aired,KHQ-TV
SP-118840,WO-01384,2024-01-07,07:03:00,EM,Morning Report,30,120.49,aired,KTMF-TV
SP-118841,WO-01384,2024-01-03,12:49:00,DT,Let's Make a Deal,30,103.01,aired,KTMF-TV
SP-118842,WO-01384,2024-01-04,17:04:00,EN,Evening News at 5,30,299.73,aired,KTMF-TV
SP-118843,WO-01384,2024-01-03,22:13:00,PR,NCIS,15,255.98,aired,KTMF-TV
SP-118844,WO-01384,2024-01-02,06:25:00,EM,NW Morning News,30,132.24,aired,KTMF-TV
SP-118845,WO-01384,2024-01-13,22:14:00,PR,NCIS,30,506.44,aired,KTMF-TV
SP-118846,WO-01385,2024-04-29,23:05:00,LN,News Tonight,30,249.09,aired,KTMF-TV
SP-118847,WO-01385,2024-04-25,16:35:00,EF,People's Court,30,190.8,aired,KTMF-TV
SP-118848,WO-01385,2024-03-30,16:13:00,EF,Hot Bench,60,279.29,aired,KTMF-TV
SP-118849,WO-01385,2024-04-24,23:14:00,LN,News Tonight,15,156.86,aired,KTMF-TV
SP-118850,WO-01385,2024-04-16,21:02:00,PR,Survivor,15,295.76,aired,KTMF-TV
SP-118851,WO-01385,2024-05-10,07:04:00,EM,NW Morning News,15,96.51,aired,KTMF-TV
SP-118852,WO-01385,2024-06-11,19:21:00,PA,Wheel of Fortune,30,302.58,aired,KTMF-TV
SP-118853,WO-01385,2024-03-27,23:23:00,LN,News Tonight,15,154.21,aired,KTMF-TV
SP-118854,WO-01385,2024-06-13,19:39:00,PA,Access Hollywood,30,332.06,aired,KTMF-TV
SP-118855,WO-01385,2024-04-28,07:10:00,EM,Sunrise Edition,30,152.69,aired,KTMF-TV
SP-118856,WO-01385,2024-04-26,19:03:00,PA,Access Hollywood,15,157.46,aired,KTMF-TV
SP-118857,WO-01385,2024-04-10,06:11:00,EM,NW Morning News,30,170.32,aired,KTMF-TV
SP-118858,WO-01385,2024-06-10,14:52:00,DT,NW Living,30,132.78,aired,KTMF-TV
SP-118859,WO-01385,2024-05-23,08:36:00,EM,Morning Report,30,158.39,aired,KTMF-TV
SP-118860,WO-01385,2024-05-11,23:12:00,LN,Late News at 11,30,236.86,aired,KTMF-TV
SP-118861,WO-01385,2024-04-27,19:17:00,PA,Access Hollywood,15,165.19,aired,KTMF-TV
SP-118862,WO-01385,2024-06-03,18:00:00,EN,Evening News at 6,30,373.5,aired,KTMF-TV
SP-118863,WO-01385,2024-06-14,18:27:00,EN,Evening News at 5:30,15,213.54,aired,KTMF-TV
SP-118864,WO-01385,2024-04-14,19:38:00,PA,Wheel of Fortune,30,299.81,aired,KTMF-TV
SP-118865,WO-01385,2024-05-20,06:38:00,EM,AM Northwest,30,153.08,aired,KTMF-TV
SP-118866,WO-01385,2024-06-07,17:09:00,EN,Evening News at 5,15,221.38,aired,KTMF-TV
